1,3.006618022918701
2,1.1308143138885498
3,0.7757552266120911
4,0.5964980125427246
5,0.4788954555988312
6,0.4068305492401123
7,0.36198270320892334
8,0.3213779330253601
9,0.2827446162700653
10,0.26049697399139404
11,0.24250006675720215
12,0.22835282981395721
13,0.20800098776817322
14,0.19749656319618225
15,0.1880665123462677
1,12.807212829589844
2,12.788657188415527
3,7.163456916809082
4,3.847546339035034
5,2.8686976432800293
6,2.379354238510132
7,1.79947030544281
8,1.458514928817749
9,1.257300615310669
10,1.1097817420959473
11,1.0077810287475586
12,0.9129447937011719
13,0.8340359330177307
14,0.759610116481781
15,0.6905321478843689
16,0.6225366592407227
17,0.5718466639518738
18,0.5129968523979187
19,0.47311028838157654
20,0.42606061697006226
21,0.3956170976161957
22,0.3537493050098419
23,0.3340586721897125
24,0.2999401390552521
25,0.2767520248889923
26,0.25174182653427124
27,0.23448587954044342
28,0.21257783472537994
29,0.20046275854110718
30,0.1824287474155426
31,0.17378807067871094
32,0.16639938950538635
33,0.15204325318336487
34,0.14176900684833527
35,0.1334192007780075
36,0.12792617082595825
37,0.11898773163557053
38,0.12264672666788101
39,0.10849735140800476
40,0.10892865806818008
41,0.10530804842710495
42,0.09727529436349869
43,0.09309563040733337
44,0.08922190219163895
45,0.09101656079292297
46,0.08129405975341797
47,0.08061393350362778
48,0.08120466023683548
49,0.07517808675765991
50,0.07735446840524673
51,0.0737239271402359
52,0.06762026250362396
53,0.06885065138339996
54,0.06504929065704346
55,0.06413314491510391
56,0.06324849277734756
57,0.0627860575914383
58,0.05672286078333855
59,0.05960100144147873
60,0.06127166375517845
61,0.05494349077343941
62,0.05409833788871765
63,0.05496497079730034
64,0.0517222136259079
65,0.05101076513528824
66,0.052572041749954224
67,0.05055555701255798
68,0.04909393563866615
69,0.04942328482866287
70,0.04550519585609436
71,0.04540025815367699
72,0.04694881662726402
73,0.04458238556981087
74,0.0428694523870945
75,0.04687405750155449
76,0.042709216475486755
77,0.04100024700164795
78,0.03802618011832237
79,0.04248400032520294
80,0.03938044607639313
81,0.03981510549783707
82,0.037571389228105545
83,0.03815281391143799
84,0.039427489042282104
85,0.037682171911001205
86,0.033256109803915024
87,0.03573858365416527
88,0.038201235234737396
89,0.03389681503176689
90,0.0339258536696434
91,0.03227858990430832
92,0.03690868243575096
93,0.03437546268105507
94,0.03212133049964905
95,0.03117416612803936
96,0.031539734452962875
97,0.032163817435503006
98,0.03011990711092949
99,0.0304496381431818
100,0.030186008661985397
1,12.807231903076172
2,12.801939010620117
3,12.800395011901855
4,6.572605609893799
5,3.5060017108917236
6,2.7015767097473145
7,2.193087339401245
8,1.8001787662506104
9,1.509811520576477
10,1.3288816213607788
11,1.1500083208084106
12,1.0094845294952393
13,0.9042983055114746
14,0.8188666105270386
15,0.7459753751754761
16,0.6699472069740295
17,0.6041557788848877
18,0.5577033758163452
19,0.5049486756324768
20,0.4593829810619354
21,0.41341632604599
22,0.37436529994010925
23,0.34701353311538696
24,0.31561893224716187
25,0.29030269384384155
26,0.262186199426651
27,0.24076518416404724
28,0.2298494428396225
29,0.20915594696998596
30,0.19302818179130554
31,0.18279194831848145
32,0.16536609828472137
33,0.15945211052894592
34,0.14655058085918427
35,0.1379389464855194
36,0.13466261327266693
37,0.1274375021457672
38,0.11518218368291855
39,0.1170358657836914
40,0.10691864788532257
41,0.10213438421487808
42,0.10054980218410492
43,0.09654296934604645
44,0.09139714390039444
45,0.0842687264084816
46,0.08511116355657578
47,0.08283641189336777
48,0.07967769354581833
49,0.07694722712039948
50,0.0746474415063858
51,0.07343287765979767
52,0.07284613698720932
53,0.0685511976480484
54,0.06918473541736603
55,0.06716321408748627
56,0.06263010948896408
57,0.06080222502350807
58,0.0595218762755394
59,0.06143183261156082
60,0.05611686408519745
61,0.057018086314201355
62,0.053495630621910095
63,0.05453769862651825
64,0.05106690153479576
65,0.05112442374229431
66,0.05021430552005768
67,0.04731527343392372
68,0.04954482242465019
69,0.04708545655012131
70,0.05056178942322731
71,0.045183371752500534
72,0.04517510160803795
73,0.04471977427601814
74,0.04303758963942528
75,0.045026712119579315
76,0.039589401334524155
77,0.042293719947338104
78,0.03924383595585823
79,0.04036850109696388
80,0.04267052188515663
81,0.03802105411887169
82,0.03977733850479126
83,0.038786690682172775
84,0.03546834737062454
85,0.0364687517285347
86,0.03755170479416847
87,0.03770970553159714
88,0.038719382137060165
89,0.034141525626182556
90,0.03402874618768692
91,0.03357146307826042
92,0.03320710361003876
93,0.03464735299348831
94,0.03199074789881706
95,0.03349653631448746
96,0.03132055699825287
97,0.030890192836523056
98,0.028309065848588943
99,0.032025184482336044
100,0.02916979044675827
101,0.030410125851631165
102,0.027948806062340736
103,0.03223266080021858
104,0.028072355315089226
105,0.02843206375837326
106,0.027553481981158257
107,0.028741881251335144
108,0.027486510574817657
109,0.02499028854072094
110,0.02821018546819687
111,0.027024824172258377
112,0.028095394372940063
113,0.026204828172922134
114,0.02470211498439312
115,0.027374235913157463
116,0.02659611590206623
117,0.024227116256952286
118,0.025143643841147423
119,0.025511015206575394
120,0.02442278526723385
121,0.025118863210082054
122,0.021646415814757347
123,0.02534670941531658
124,0.02181253395974636
125,0.02264413610100746
126,0.022685842588543892
127,0.020717652514576912
128,0.02484833635389805
129,0.022925060242414474
130,0.021993232890963554
131,0.023848872631788254
132,0.02160611003637314
133,0.02249879762530327
134,0.020329248160123825
135,0.02157462388277054
136,0.022345254197716713
137,0.02220022678375244
138,0.020780272781848907
139,0.021215030923485756
140,0.019006770104169846
141,0.019153814762830734
142,0.02089332789182663
143,0.020421631634235382
144,0.020354866981506348
145,0.02039567567408085
146,0.01967279613018036
147,0.020006965845823288
148,0.02002650313079357
149,0.01864747516810894
150,0.019913995638489723
151,0.020126434043049812
152,0.01829719729721546
153,0.018204079940915108
154,0.01830407604575157
155,0.01763622649013996
156,0.016685297712683678
157,0.01669410988688469
158,0.018636129796504974
159,0.018007243052124977
160,0.01703502982854843
161,0.017839577049016953
162,0.016508501023054123
163,0.018922928720712662
164,0.015245908871293068
165,0.016367295756936073
166,0.01778542995452881
167,0.01693231239914894
168,0.01782524213194847
169,0.017216306179761887
170,0.016672326251864433
171,0.01687672547996044
172,0.015600265003740788
173,0.016860974952578545
174,0.015620728023350239
175,0.016620317474007607
176,0.015583699569106102
177,0.016008548438549042
178,0.016808176413178444
179,0.015388975851237774
180,0.016990307718515396
181,0.014875569380819798
182,0.015761036425828934
183,0.01580880396068096
184,0.014321502298116684
185,0.015359332785010338
186,0.0168524868786335
187,0.015168496407568455
188,0.015731411054730415
189,0.015781881287693977
190,0.014217264950275421
191,0.013678361661732197
192,0.016580965369939804
193,0.014536379836499691
194,0.01589219830930233
195,0.015800511464476585
196,0.014356644824147224
197,0.013630282133817673
198,0.01360388845205307
199,0.014199376106262207
200,0.014172288589179516
1,12.806675910949707
2,11.607494354248047
3,4.5284576416015625
4,3.135776996612549
5,1.9939894676208496
6,1.6201221942901611
7,1.4337239265441895
8,1.2161906957626343
9,1.064629077911377
10,0.9549100995063782
11,0.8679291009902954
12,0.8016301989555359
13,0.7237452864646912
14,0.6716296672821045
15,0.6143823266029358
16,0.554280698299408
17,0.5080798268318176
18,0.4579029977321625
19,0.42634525895118713
20,0.3856946527957916
21,0.3524155616760254
22,0.3210291564464569
23,0.29176709055900574
24,0.27109766006469727
25,0.2432200163602829
26,0.22836224734783173
27,0.21011225879192352
28,0.19064240157604218
29,0.1800762414932251
30,0.1659555286169052
31,0.1544179916381836
32,0.15113304555416107
33,0.13895495235919952
34,0.12948499619960785
35,0.12869450449943542
36,0.11497512459754944
37,0.11047422885894775
38,0.10505759716033936
39,0.10152813047170639
40,0.09911935031414032
41,0.09179212152957916
42,0.08964627981185913
43,0.08530212193727493
44,0.0833258256316185
45,0.07801602780818939
46,0.07789741456508636
47,0.07291597127914429
48,0.07343043386936188
49,0.06882455945014954
50,0.07084646821022034
51,0.06402067840099335
52,0.06853684782981873
53,0.06129920482635498
54,0.06344734877347946
55,0.060097962617874146
56,0.05991978570818901
57,0.05515126883983612
58,0.057729076594114304
59,0.05550975725054741
60,0.052677545696496964
61,0.051747553050518036
62,0.05018707737326622
63,0.05104488879442215
64,0.05050726607441902
65,0.047580376267433167
66,0.04680444300174713
67,0.04690920561552048
68,0.044284604489803314
69,0.04881024360656738
70,0.0409170463681221
71,0.04587358236312866
72,0.042271748185157776
73,0.04007559269666672
74,0.04383326321840286
75,0.03993212804198265
76,0.041556816548109055
77,0.03776651620864868
78,0.040254298597574234
79,0.039845917373895645
80,0.03732530400156975
81,0.04002448916435242
82,0.03657746687531471
83,0.03634907305240631
84,0.03195624053478241
85,0.038385383784770966
86,0.035847943276166916
87,0.035306647419929504
88,0.03302834928035736
89,0.033259231597185135
90,0.03396967053413391
91,0.031095996499061584
92,0.03448837250471115
93,0.034677669405937195
94,0.03170538693666458
95,0.03097394108772278
96,0.03213807940483093
97,0.02901972271502018
98,0.030546100810170174
99,0.0282993596047163
100,0.028708767145872116
101,0.028479160740971565
102,0.026852523908019066
103,0.02931453287601471
104,0.026999862864613533
105,0.02957455813884735
106,0.027630852535367012
107,0.027340052649378777
108,0.024997763335704803
109,0.027650147676467896
110,0.026711560785770416
111,0.025079689919948578
112,0.02679646760225296
113,0.025345928966999054
114,0.023787809535861015
115,0.02425786294043064
116,0.025639986619353294
117,0.025068704038858414
118,0.023316890001296997
119,0.024305563420057297
120,0.02302359603345394
121,0.02354717068374157
122,0.023975234478712082
123,0.02461899071931839
124,0.024239754304289818
125,0.02321506291627884
126,0.022914892062544823
127,0.021658238023519516
128,0.02286778949201107
129,0.020538393408060074
130,0.02234514430165291
131,0.020613839849829674
132,0.024070218205451965
133,0.02077588625252247
134,0.020457135513424873
135,0.02083517797291279
136,0.020328089594841003
137,0.018950633704662323
138,0.021977750584483147
139,0.02072625234723091
140,0.02164447121322155
141,0.020906643941998482
142,0.021026253700256348
143,0.02110096998512745
144,0.019491268321871758
145,0.018121132627129555
146,0.019802778959274292
147,0.01992318406701088
148,0.01875915378332138
149,0.018215995281934738
150,0.02005726844072342
1,12.8002290725708
2,12.801163673400879
3,8.43503475189209
4,3.568469285964966
5,2.493258476257324
6,2.062509536743164
7,1.53391432762146
8,1.2076237201690674
9,1.0418275594711304
10,0.9043847918510437
11,0.8182258605957031
12,0.7387428879737854
13,0.6737490296363831
14,0.6164301037788391
15,0.5599807500839233
16,0.5130048990249634
17,0.4649049937725067
1,0.016718288883566856
